speaker,predicted,score,correct,gender,age,dialect,micro_make,micro_type,sampling_rate
anod1,anod1,0.7821232,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anod1,anod1,0.75133383,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anod1,anod1,0.75335574,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anod1,anod1,0.7337342,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anod1,anod1,0.71869016,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anod1,anod1,0.78236425,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anod1,anod1,0.77544904,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anod1,anod1,0.786361,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anod1,anod1,0.77982104,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anod1,anod1,0.72103393,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anod1,anod1,0.7479879,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anod1,anod1,0.68333185,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonyme,anonyme,0.7049092,True,Masculin,Jeune,Français France,n/a,Micro de portable,48000
anod1,anod1,0.7160497,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonyme,anonyme,0.7559253,True,Masculin,Jeune,Français France,n/a,Micro de portable,48000
anonyme,anonyme,0.7617346,True,Masculin,Jeune,Français France,n/a,Micro de portable,48000
anonyme,anonyme,0.7328552,True,Masculin,Jeune,Français France,n/a,Micro de portable,48000
anonyme,anonyme,0.7688016,True,Masculin,Jeune,Français France,n/a,Micro de portable,48000
anonyme,anonyme,0.76547784,True,Masculin,Jeune,Français France,n/a,Micro de portable,48000
anonyme,anonyme,0.7183,True,Masculin,Jeune,Français France,n/a,Micro de portable,48000
anonyme,anonyme,0.7096746,True,Masculin,Jeune,Français France,n/a,Micro de portable,48000
anonyme,anonyme,0.6973239,True,Masculin,Jeune,Français France,n/a,Micro de portable,48000
anonymous,anonymous,0.71270084,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,samuelbuffet,0.8019328,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,anonymous,0.7609507,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,samuelbuffet,0.7766138,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,samuelbuffet,0.80507743,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,anonymous,0.7933112,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,samuelbuffet,0.70180094,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,samuelbuffet,0.76576906,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,anonymous,0.8029686,True,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,rabea2008,0.5981287,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,courforest,0.49547684,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,eric,0.56169593,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,JT580,0.474519,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,rabea2008,0.552565,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,gardois80,0.49157214,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,rabea2008,0.54983497,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,CedricVasseurAliasBeepmaster,0.5899351,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Trimss,0.5350031,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,CedricVasseurAliasBeepmaster,0.55322313,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kolyawe,0.48938704,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kolyawe,0.5145049,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kolyawe,0.5052527,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kolyawe,0.5568793,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kolyawe,0.5612369,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kolyawe,0.4924592,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kolyawe,0.5360447,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kolyawe,0.5654073,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kolyawe,0.62046397,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kolyawe,0.60782695,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Lucas,0.4184675,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,godin,0.42159992,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jerome,0.5253566,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,nanochan,0.6101557,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kanor,0.45636356,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,dude,0.49687314,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,loic,0.5729091,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,loic,0.5276471,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,loic,0.52591413,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jerome,0.5486146,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Phil_S,0.5696939,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Phil_S,0.562824,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.55004394,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,thosoum,0.528663,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.50668675,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.52705264,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.484286,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Phil_S,0.5745453,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,thosoum,0.52240026,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Phil_S,0.5203623,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Phil_S,0.5833353,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Phil_S,0.58289486,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.54116607,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Phil_S,0.57984006,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.53279,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Phil_S,0.56912816,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.5199417,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,anonyme,0.47083414,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Phil_S,0.59720725,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jeanbon,0.564615,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jerome,0.55879116,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.5409039,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.59535146,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.60576457,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.6194881,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.57296705,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.61894476,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.59933245,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jerome,0.55161095,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.62472296,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.53007424,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.5478319,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jerome,0.58208144,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.65863633,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jerome,0.45175338,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jerome,0.5714226,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.62192714,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,jerome,0.50121105,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jerome,0.54753745,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jerome,0.5388437,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.73459506,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.7396666,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.70403016,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.73785186,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.5659956,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.7140521,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.7765721,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.7813544,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.73736656,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.530514,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fmortgat,0.711802,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.652337,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.62762344,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.6203689,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.61369205,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.6432009,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.5920681,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.58668375,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.5984292,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.48496675,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.6338104,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.56544214,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.58315766,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.67814934,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.60181665,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.70261383,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.75154805,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.75710326,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.6327722,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.67978203,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.5260986,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.56585455,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.5636829,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Dantheman,0.5316087,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.5007659,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.4983554,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.54217744,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.50764453,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,oeildefeu,0.45479557,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,mad,0.46587723,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Sylafrs,0.47271264,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,ness,0.57752603,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kanor,0.4737429,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kanor,0.4809232,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,mguex,0.34037206,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,BRYAN,0.46915394,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,kanor,0.43446326,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Sylafrs,0.44384825,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,GemsSydney,0.49577904,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Sylafrs,0.43753037,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.72781926,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.7267375,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.7774422,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.6630871,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.702116,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.6215303,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.73938954,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.7234433,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.749482,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.7323396,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Panazol,0.72313225,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.76540756,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.6342453,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Panazol,0.6925421,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.76189446,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.62592447,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.7577467,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.6846488,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.7201492,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.7221638,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.67642957,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.66596305,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Panazol,0.71589047,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.7558987,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.75191486,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.696064,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.749937,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.7551093,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.7268241,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,MaximeDu14,0.7793571,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.7925806,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Panazol,0.7092941,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.6716013,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.776533,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.7193027,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.7559326,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.76614934,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.7517593,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.7696179,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Radium,0.5816963,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,philippe,0.5808485,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,panazol,0.80651563,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,philippe,0.6265744,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,benjar,0.52836514,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,fatflo,0.43100122,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,abuisine,0.45259634,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Vilrax,0.58977973,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,philippe,0.5608371,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,philippe,0.53746724,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,philippe,0.5448518,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Jerome,0.54439795,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,Vilrax,0.3914854,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,yreveill,0.53818303,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,philippe,0.66569763,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
anonymous,philippe,0.45847434,False,Masculin,Adulte,Français France,n/a,Casque micro,48000
